id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
91,16717,279,1500,99,317,336.0,1696.0,0.9580798149108887,0.9647535681724548,0,0,3072,2048
92,20302,534,1067,157,183,624.0,1184.0,0.9577080607414246,0.9643481373786926,0,0,3072,2048
93,7828,2118,1829,68,186,2160.0,1952.0,0.9576922059059143,0.9663485884666443,0,0,3072,2048
94,42237,0,808,201,403,144.0,1120.0,0.9570045471191406,0.9679803252220154,0,0,3072,2048
95,156963,586,0,487,619,720.0,96.0,0.9564583897590637,0.9537747502326965,0,0,3072,2048
96,27040,468,1144,281,191,624.0,1312.0,0.9563145637512207,0.9599724411964417,0,0,3072,2048
97,21389,1659,1376,178,375,1776.0,1504.0,0.9559539556503296,0.974946916103363,0,0,3072,2048
98,114957,1601,840,345,944,1776.0,1120.0,0.9558199644088745,0.9536881446838379,0,0,3072,2048
99,39130,1255,894,233,351,1392.0,992.0,0.9557336568832397,0.9575042724609375,0,0,3072,2048
100,29935,487,819,172,375,528.0,1056.0,0.9554119110107422,0.9638372659683228,0,0,3072,2048
101,16677,520,320,102,187,528.0,352.0,0.9550816416740417,0.9711214900016785,0,0,3072,2048
102,36693,0,324,425,286,144.0,352.0,0.9548096656799316,0.9529590010643005,0,0,3072,2048
103,11394,2324,866,150,116,2448.0,928.0,0.9538976550102234,0.9767381548881531,0,0,3072,2048
104,15515,1906,929,141,292,1968.0,1184.0,0.9534779191017151,0.9739102721214294,0,0,3072,2048
105,13919,1746,839,169,190,1776.0,864.0,0.9531876444816589,0.9709652066230774,0,0,3072,2048
106,57383,1232,795,254,447,1392.0,992.0,0.9530496597290039,0.9680026173591614,0,0,3072,2048
107,137127,318,1526,500,521,528.0,1952.0,0.9529476165771484,0.9562637209892273,0,0,3072,2048
108,31223,534,308,444,179,720.0,416.0,0.9529074430465698,0.9646362662315369,0,0,3072,2048
